  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01  5.1961791509E+01
  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01  8.2809626707E+01
  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02  1.3191280705E+02
  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02  2.1004443147E+02
  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02  3.3431961958E+02
  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02  5.3192343476E+02
  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02  8.4602574294E+02
  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03  1.3451648807E+03
  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03  2.1381352370E+03
  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03  3.3976010535E+03
  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03  5.3975549880E+03
  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03  8.5727279799E+03
  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04  1.3612776398E+04
  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04  2.1611677345E+04
  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04  3.4304597393E+04
  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04  5.4443459676E+04
  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04  8.6392287986E+04
  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05  1.3706750413E+05
